organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2011,0.02905552238257996,0.02122076003190277,0.03689028473325715,0.003997401183122138,7.268603037708209,3.657216303639377e-13,1.9895256691798213e-11
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2012,-0.007690441509773389,-0.01553353428562212,1.5265126607534076e-4,0.0040016514781465624,-1.9218169177829942,0.0546314861465355,0.22980753682968957
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2013,0.023567167584624595,0.015933593409902212,0.031200741759346978,0.003894752268375871,6.051005548153184,1.4442662385155289e-9,4.910505210952798e-8
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2014,0.01342139543111566,0.00576148254289733,0.02108130831933399,0.0039081906344395866,3.434171125851494,5.945969002851715e-4,0.0068821428458539
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2015,-0.012306739507078104,-0.020000845651296676,-0.004612633362859533,0.003925636493786979,-3.134966654848384,0.0017192072507262559,0.018704974887901665
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,slope,MGH_2016,-0.005510860098789593,-0.013270068101581572,0.0022483479040023863,0.003958852338101937,-1.3920347687006085,0.16391480062251412,0.4352506681320216
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2013,2.162755384694338,1.9949973841320015,2.3305133852566744,0.08559238939367775,25.268080491909824,1.8796881125747036e-140,4.369873218977089e-140
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2014,2.26240280878462,2.183830171940078,2.340975445629162,0.04008881666413919,56.434761538082924,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2015,2.095407214585703,2.0110261286209345,2.179788300550471,0.04305236556914083,48.671128447530734,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2016,2.0664897071768307,1.984788597874942,2.1481908164787193,0.04168500541149569,49.57393400282357,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2017,2.139783500149081,2.0594542215227993,2.2201127787753623,0.04098507894017876,52.20884174146104,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2018,2.043956293970485,1.9644689082720863,2.123443679668884,0.04055553383908333,50.39894930444058,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,BWH_2019,2.1911747981035843,2.119743033505927,2.2626065627012415,0.03644544754959881,60.1220439156798,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2007,1.8033019759207227,1.7390652710049361,1.8675386808365093,0.03277443127653241,55.02161000767533,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2008,2.072382946709104,2.0100392972899903,2.134726596128218,0.03180856888742484,65.15171914975394,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2009,2.142614704449158,2.080405009621738,2.2048243992765784,0.03174022345212594,67.50471393753365,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2010,2.1151407327940093,2.0549313245569336,2.175350141031085,0.030719650316026012,68.85302114557501,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2011,2.0356592723928233,1.9769341432470782,2.0943844015385684,0.02996235114979734,67.94057189355756,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2012,2.2116866072955377,2.153071490046874,2.2703017245442014,0.029906221599484726,73.95406336899624,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2013,2.096595228028015,2.039615459173681,2.153574996882349,0.029071844841937637,72.1177221269277,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2014,2.1864888741433424,2.1295551986814028,2.243422549605282,0.029048327372862563,75.27073232402348,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2015,2.341577364214627,2.2835870159864395,2.3995677124428143,0.029587456037768068,79.14088190703617,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,339247.44645766274,intercept,MGH_2016,2.0608302641482816,2.0035731563782884,2.118087371918275,0.02921334688883571,70.54413422708018,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,amplitude,NA,0.008146238456574924,-0.007812802683467051,0.0241052795966169,0.008142517549263586,1.000456972587265,0.31709170239122353,0.3963646279890294
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,phase,NA,2.7582700659220265,0.012671413388037678,5.503868718456015,1.4008413798370387,10.535289918148242,6.118825872485583e-26,1.8356477617456751e-25
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2013,0.0015122602621175816,-0.018173924868689424,0.02119844539292459,0.010044156569247766,0.15056119960810596,0.8803221581375592,0.9501889960849845
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2014,-0.006983452274724456,-0.018003370079178252,0.004036465529729338,0.005622510358035913,-1.2420523627392577,0.21422000089446847,0.5133730417911491
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2015,0.004725122482458307,-0.006846037539469856,0.01629628250438647,0.005903761555416323,0.8003579477432163,0.42350523814282004,0.7000714548596053
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2016,0.0017190028524460162,-0.00950967099532724,0.012947676700219271,0.00572902050055185,0.3000517893556905,0.7641382427629742,0.8939595786302321
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2017,-0.005360235938484221,-0.016475697182785135,0.005755225305816693,0.0056712579067667865,-0.9451582041593519,0.3445802760285207,0.6397667923532945
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2018,0.0031968420284426693,-0.007738861016833181,0.01413254507371852,0.005579542854631659,0.5729576977420157,0.5666745563334059,0.7819625596208862
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,BWH_2019,-0.013743431565233843,-0.02356085490243237,-0.003926008228035316,0.005008981498964834,-2.7437577016553343,0.0060750599820914766,0.04860047985673181
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2007,0.018512141476525686,0.009439604264804268,0.027584678688247107,0.004628930573869947,3.9992264262993453,6.359305995892293e-5,0.0010174889593427669
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2008,-0.0034496133311632217,-0.012195391798854507,0.0052961651365280625,0.004462213865497974,-0.773072164432946,0.4394814036329938,0.7072137151474258
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2009,-5.610829945228166e-4,-0.009309194708221443,0.008187028719175812,0.004463404319009236,-0.12570740950650935,0.8999637757200407,0.9539857989708714
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2010,0.005039854842548122,-0.0035206199522169806,0.013600329637313224,0.0043676694379534715,1.153900246834983,0.24854367894915316,0.5538137132186457
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2011,0.02976138874650809,0.02149469613382034,0.038028081359195845,0.004217777815252918,7.0561774588696435,1.7219232037964137e-12,7.205586329732686e-11
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2012,-0.006965546393446326,-0.015243497992744628,0.001312405205851976,0.004223522301732955,-1.6492268528067888,0.0991041424753523,0.3195237472250391
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2013,0.02428100813965632,0.016220955105938684,0.03234106117337396,0.004112347521329119,5.904415425428017,3.5497656072521258e-9,1.1359249943206802e-7
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2014,0.01413611012748363,0.0060439836978966235,0.022228236557070638,0.004128711799510944,3.423854900494166,6.176300304771962e-4,0.00699980701207489
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2015,-0.011586911174993853,-0.019723903413743575,-0.0034499189362441323,0.004151602939101575,-2.790948784110195,0.005256321527037763,0.04297158351627529
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,slope,MGH_2016,-0.004799005140214701,-0.012983533224914337,0.003385522944484935,0.0041758563673915195,-1.1492265820465555,0.2504651649172511,0.5538741858332707
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2013,2.1581589056630115,1.9871771246021446,2.3291406867238784,0.08723720558619928,24.738973367625007,9.883244246164398e-135,2.212545213956145e-134
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2014,2.257552418693849,2.177229483213681,2.3378753541740167,0.04098184258167246,55.086650001028794,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2015,2.09138541566518,2.0054315231589315,2.1773393081714283,0.04385483263174314,47.68882447293589,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2016,2.0620178761043766,1.9786452902432408,2.1453904619655124,0.04253781524495761,48.47493610638139,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2017,2.1352695335675875,2.0531591064015156,2.2173799607336595,0.041893844893961564,50.96857399869158,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2018,2.0399191503519125,1.9588227408414818,2.1210155598623435,0.0413764794404943,49.30141901718893,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,BWH_2019,2.186868176706361,2.113419557299256,2.2603167961134663,0.03747447401404242,58.356207371633786,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2007,1.7984463492435339,1.7320068097499333,1.8648858887371345,0.03389834712151199,53.0541015111098,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2008,2.0681334270530516,2.003607789457254,2.1326590646488492,0.03292184861801929,62.81948049299665,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2009,2.1382307391959645,2.0736763890309704,2.2027850893609586,0.03293649815720625,64.91979593550495,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2010,2.1107078311306657,2.048160533648153,2.1732551286131785,0.031912472869847636,66.14052880637023,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2011,2.0312312106124737,1.9701019768963581,2.0923604443285893,0.031188957653454464,65.1266141427941,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2012,2.20729708647606,2.1462881791262243,2.268305993825896,0.031127565522155655,70.91133050237974,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2013,2.0922013449070906,2.03288980239109,2.1515128874230913,0.030261547142622327,69.13728947983292,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2014,2.181985575370618,2.12261758659537,2.2413535641458657,0.03029034678368337,72.03567496117269,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2015,2.3373328866118825,2.276937431269574,2.397728341954191,0.03081457405273777,75.85153968416508,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,339249.81706543744,intercept,MGH_2016,2.0564735594358385,1.9968335538877697,2.116113564983907,0.030429133401685713,67.58238995139816,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,amplitude,NA,0.03403317405337581,0.019225471401564914,0.048840876705186706,0.007555089159092805,4.504668751978358,6.6534237889128855e-6,3.326711894456443e-5
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,phase,NA,4.529316924456131,4.135985567218794,4.922648281693467,0.20068295149292767,-67.12420250615357,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2007,-0.017003509288967388,-0.03569354039113927,0.0016865218132044897,0.009535905378668417,-1.7831038180185612,0.07457173462487222,0.26913372509839517
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2008,-0.004415485451552138,-0.021962234168038698,0.01313126326493442,0.008952587320426844,-0.4932077502866082,0.6218666342851482,0.828725292937275
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2009,-0.005279527659917184,-0.022257220564758193,0.011698165244923826,0.008662247387584103,-0.6094870561517918,0.5422027136208473,0.7745973920239534
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2010,0.002103053141449437,-0.014452408084190436,0.018658514367089308,0.00844681910291579,0.2489757523898524,0.80337993053553,0.9067192576998513
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2011,-0.005012112388475682,-0.02104290101979013,0.011018676242838768,0.008179124084811388,-0.6127932938177526,0.5400140962565796,0.7745973920239534
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2012,0.006244830060308909,-0.009201696513243145,0.021691356633860962,0.007881025720570525,0.7923879811747184,0.4281359293562035,0.7000714548596053
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2013,0.0069708839804257594,-0.008875704592062755,0.022817472552914272,0.008085142736032084,0.8621844051508774,0.38858763833108656,0.6778401225417173
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2014,0.009552144821298401,-0.00645418672672622,0.02555847636932302,0.008166645751799791,1.1696533817685517,0.24214262743199189,0.5511530934016887
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2015,0.00538508563128103,-0.011435572540888516,0.022205743803450573,0.008582126153770556,0.6274768670133208,0.530347795913899,0.7673117047264922
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2016,0.011909968199058703,-0.004386177057775432,0.02820611345589284,0.008314512606035648,1.4324313117780412,0.15202282424538763,0.4176788706539943
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2017,0.007501815915786813,-0.008597919698081598,0.023601551529655224,0.00821430176312477,0.9132627619627498,0.36110605370175564,0.6614198424705559
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2018,-0.009964314500833859,-0.025859629156957185,0.0059310001552894676,0.0081100034396058,-1.2286449167422535,0.2192071883198388,0.5158410858510165
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,BWH_2019,-0.0070271966177647815,-0.02111495230315458,0.007060559067625018,0.0071877625285526785,-0.977661210960982,0.3282437292936278,0.624717191167787
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2007,-0.020078022220463485,-0.033023932918150825,-0.0071321115227761436,0.006605177850104919,-3.03973983382515,0.0023682959357205274,0.023006303375570837
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2008,-0.027221517273321564,-0.03969102537586752,-0.014752009170775604,0.0063621108351499586,-4.278692713576396,1.8812820532342672e-5,3.3013465708369073e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2009,0.010859253203354022,-0.0015745549086035315,0.023293061315311576,0.006343896219539669,1.7117640055186778,0.0869425500104086,0.30318427695937356
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2010,0.0020925392410991958,-0.010072037691556408,0.014257116173754799,0.00620653084883612,0.3371511867199692,0.7360034761010832,0.8761179234113551
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2011,0.004032491501563876,-0.0076607755139111965,0.01572575851703895,0.005966062186708569,0.6759050401029378,0.49910213837853123,0.7398135239180408
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2012,0.006404462831072422,-0.005309786624611056,0.0181187122867559,0.005976767710062014,1.0715596024068954,0.2839198731658416,0.5951723240508281
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2013,0.014193214085974517,0.0028076070660180627,0.02557882110593097,0.005809089916837591,2.443276707567501,0.014555892286521816,0.09315771063373962
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2014,2.5685101855155943e-4,-0.01117103840613717,0.01168474044324029,0.005830662968723133,0.04405176905771449,0.9648632057215627,0.9884850921139927
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2015,-0.007629950946501684,-0.019109444736244943,0.003849542843241573,0.005856992210210005,-1.3027080577640224,0.19267675476489005,0.49234699068085613
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,slope,MGH_2016,-0.010838455285516716,-0.022408195994685326,7.312854236518913e-4,0.005903037402946814,-1.836081079226455,0.06634794565459337,0.24891918921447442
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2007,3.007958588111209,2.869410573634808,3.14650660258761,0.07068906141605157,42.55196670963555,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2008,2.8909385213404577,2.760110945616162,3.0217660970647535,0.06674998967136486,43.3099470962262,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2009,3.0305585438731684,2.9049707788155392,3.1561463089307975,0.06407656775749418,47.29589380228195,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2010,3.1016681466365355,2.977355738737383,3.225980554535688,0.0634258633728542,48.90226134413215,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2011,3.2022778718220946,3.082172077524926,3.322383666119263,0.061279592505039795,52.256840179848304,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2012,3.165966945595343,3.0510765481426607,3.2808573430480252,0.058618626851780424,54.00957196763785,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2013,3.1454091642701125,3.0286126167958933,3.2622057117443317,0.05959117024368589,52.78314138500059,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2014,3.269021575922541,3.151738489322979,3.3863046625221034,0.059839409052756254,54.62991075063044,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2015,3.269348474181065,3.143501833987067,3.395195114375063,0.06420864933573289,50.917571199580316,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2016,3.25483044440881,3.132911462641966,3.3767494261756537,0.06220470515199531,52.32450562149166,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2017,3.1875561888558366,3.067685878978279,3.307426498733394,0.061159445185258204,52.11878850765247,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2018,3.4162079551921702,3.297564941002539,3.5348509693818015,0.06053326240965261,56.43521956694379,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,BWH_2019,3.3037704121496194,3.1971876375709347,3.410353186728304,0.05437996586641192,60.75344769920518,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2007,3.0787927329249176,2.9829249942548657,3.1746604715949696,0.04891301035439656,62.944249610025885,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2008,3.0964803918479378,3.0033714515691883,3.1895893321266873,0.04750543429021198,65.18160370730337,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2009,2.897529062645078,2.804600868601225,2.990457256688931,0.04741321512887945,61.11226700760458,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2010,3.0047418980061877,2.9147229994639257,3.09476079654845,0.04592885341379732,65.42166143219121,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2011,3.029943653518731,2.942249398578645,3.117637908458817,0.044742788965413026,67.71915036098737,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2012,3.190036151855879,3.1024336675659745,3.2776386361457837,0.04469596634474,71.37190249453674,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2013,3.1038477289101163,3.0188437209772,3.1888517368430325,0.04337018873990387,71.56638739859439,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2014,3.3065018035291596,3.221521812830898,3.3914817942274214,0.0433579348235852,76.26059259931675,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2015,3.376370548019605,3.2898107252256326,3.4629303708135772,0.044163986418498016,76.45076501983112,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,522468.8523512691,intercept,MGH_2016,3.351000312442367,3.26559928431762,3.436401340567114,0.04357275378444668,76.90586482139003,0,0
E. coli,AMP,Ampicillin,Penicillins,12,0.5235987755982988,522474.62777955335,amplitude,NA,0.040510323005771294,0.018719942253859666,0.06230070375768292,0.011117745491137275,3.6437534064855934,2.6879522919755027e-4,8.959840973251676e-4
E. coli,AMP,Ampicillin,Penicillins,12,0.5235987755982988,522474.62777955335,phase,NA,2.881875376367425,2.170076911301976,3.5936738414328744,0.363169155494705,74.02026017256127,0,0
