organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2010,3.1021120676364875e-4,-0.010340750583563032,0.01096117299709033,0.005434264034614978,0.05708430889402441,0.9544782386818604,0.9879270347879329
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2011,0.02858561546379726,0.018327820556474937,0.03884341037111958,0.005233665000089033,5.461873364709238,4.7312832973367184e-8,2.1448484281259793e-6
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2012,-0.013326023254976808,-0.023649581340268414,-0.0030024651696852044,0.0052672182584590915,-2.529992607307542,0.011409201109793963,0.11710576233448897
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2013,0.02361476465234586,0.01350872829690401,0.03372080100778771,0.00515623574471622,4.579845806418909,4.663157514811687e-6,1.409309826698643e-4
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2014,0.011500561253727304,0.0011157259049287566,0.02188539660252585,0.005298482742903852,2.1705385884534145,0.02997024162020972,0.19643146314932633
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2015,-0.010331076912601043,-0.02070675288869029,4.459906348820361e-5,0.005293809507690578,-1.9515392266368063,0.050997895525317874,0.25687828857197154
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,slope,MGH_2016,-0.0025394823716411905,-0.013380197596631678,0.008301232853349296,0.005531078790478126,-0.4591296685219826,0.6461428283764039,0.8831700970772958
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2013,2.065378120249593,1.8423178534422442,2.2884383870569414,0.11380834983031299,18.147861060537732,2.16518825653607e-73,4.847170417924371e-73
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2014,2.153977490037835,2.050598815629233,2.257356164446437,0.05274519084230105,40.837419594856584,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2015,1.989447955843792,1.8774509301838211,2.101444981503763,0.057142389627252994,34.815624072098,8.969405456700208e-263,3.2313619658575584e-262
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2016,1.9586071978830804,1.8494691724069763,2.0677452233591844,0.055683689260094024,35.17380446425854,4.1772645533650587e-268,1.5149546113537279e-267
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2017,2.113588184415382,2.005709891446302,2.221466477384462,0.05504095678288499,38.4002805901914,1.78067e-318,7.50919e-318
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2018,2.02456872328768,1.9152295360583405,2.1339079105170193,0.055786324693613214,36.29148782263238,4.449310378389588e-285,1.7166133658467628e-284
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,BWH_2019,2.142197805208392,2.0494281834697894,2.2349674269469944,0.04733230940484491,45.25867915899995,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2007,1.7660882153427586,1.6855086170996356,1.8466678135858816,0.041112795377223565,42.95714263985973,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2008,1.9945464751706041,1.9141353943981931,2.074957555943015,0.041026815495939443,48.61567857656441,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2009,2.0710535050399654,1.9913852973442596,2.1507217127356713,0.040647791655417355,50.95119367361608,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2010,2.0957620222576265,2.017649746731563,2.1738742977836902,0.03985393412440393,52.58607633855448,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2011,1.9622363815189852,1.884853165408747,2.0396195976292235,0.039481958199552206,49.699570917970334,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2012,2.1574927322577975,2.0803740670609927,2.2346113974546022,0.03934698076347686,54.83248499362502,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2013,2.001460470957741,1.926584773659367,2.0763361682561148,0.03820258835824733,52.39070327352983,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2014,2.0886293225111583,2.0120901787521883,2.1651684662701283,0.03905130112731723,53.4842441152394,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2015,2.220348041650079,2.1424180534679382,2.2982780298322196,0.039760928668507396,55.84245931883134,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,176655.8880276777,intercept,MGH_2016,1.996764381721872,1.918248762935356,2.0752800005083882,0.040059725283646666,49.84468484453134,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,amplitude,NA,9.40984641149398e-4,-0.01934066787429616,0.02122263715659495,0.010347972042050083,0.09093420791297145,0.9275451929024598,0.9275451929024598
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,phase,NA,2.47214981150496,-31.303408163225686,36.24770778623561,17.23274419384639,0.14345653737422365,0.8859301486614493,0.9337455418924974
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2013,0.0012309018621541076,-0.02489256794262879,0.027354371666937004,0.0133285458359651,0.09235079935222204,0.9264196579249001,0.972919486314953
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2014,-0.0075810343305596295,-0.022256878037224537,0.007094809376105277,0.0074878129508634305,-1.0124497473839074,0.3113274217357412,0.6557519171789584
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2015,0.004795603025686092,-0.010490673014289603,0.02008187906566179,0.007799263741860511,0.6148789404244589,0.5386371612503597,0.8184877534083678
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2016,1.9023020547886304e-4,-0.01498371927018729,0.015364179681145016,0.00774195321717967,0.024571345259066592,0.9803969628107849,0.9879289390605729
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2017,-0.014272539714364079,-0.02927998774193082,7.349083132026611e-4,0.007657001937761908,-1.8639853862353664,0.062328967242894356,0.27945480236461856
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2018,-0.004406258172648371,-0.01944132744582752,0.010628811100530777,0.007671094668970379,-0.5743975746345186,0.5657010929642595,0.8427328659529846
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,BWH_2019,-0.018642525531141665,-0.03142797800038515,-0.005857073061898177,0.006523309902678575,-2.8578322675558843,0.004267024740273913,0.05661613313924411
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2007,0.017246067276422677,0.005750354709491867,0.028741779843353486,0.005865267248585957,2.9403719464923768,0.003279519924648692,0.048474255851384554
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2008,-0.00216435801919884,-0.013554799414849134,0.009226083376451453,0.005811556480372418,-0.37242312390985194,0.7095792442239468,0.9214021877464151
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2009,-0.0010686189288455607,-0.012327231244935701,0.010189993387244578,0.005744295509966836,-0.1860313291667215,0.8524208644830107,0.9560431285213854
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2010,-3.217347752383591e-4,-0.011556121847724851,0.010912652297248134,0.0057319354646829775,-0.05613021591410287,0.9552382726074499,0.9879270347879329
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2011,0.027950099942586452,0.017114031898210293,0.03878616798696261,0.005528707736391937,5.055448990115515,4.3072499376300557e-7,1.8024184354390388e-5
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2012,-0.013913859713720049,-0.024811845262074132,-0.0030158741653659657,0.005560298880140658,-2.5023582389456145,0.012339719551997221,0.11827946711205028
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2013,0.023036713216912634,0.012348375480615728,0.03372505095320954,0.005453333745214276,4.224335845413668,2.4002349153891185e-5,6.528638969858403e-4
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2014,0.010947110908772392,-3.553592874823777e-6,0.02189777541041961,0.00558717639100752,1.959327957927301,0.05007932806213489,0.25687828857197154
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2015,-0.01093723877233551,-0.0218929405604895,1.846301581848349e-5,0.005589746482369663,-1.9566609696579447,0.050392286462993485,0.25687828857197154
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,slope,MGH_2016,-0.0031473985677611216,-0.01452692105056824,0.008232123915045996,0.0058059855041048426,-0.5420954918912396,0.5877548736015257,0.859845986846401
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2013,2.0607990677486128,1.8335147872060944,2.2880833482911314,0.11596349848023123,17.771101206470806,1.8464699218262746e-70,4.083250558835339e-70
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2014,2.1576328813714705,2.0520035012288362,2.2632622615141047,0.05389353119538172,40.03509945468861,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2015,1.9943221306836256,1.8802590848092304,2.108385176558021,0.05819650094293056,34.268763557440074,9.831793811189854e-255,3.473049242394338e-254
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2016,1.9624963885196611,1.8512467241561061,2.073746052883216,0.056761075836636886,34.57468625450105,3.235978705208186e-259,1.1505702062962437e-258
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2017,2.117681189237308,2.007608579035261,2.2277537994393555,0.056160526963906526,37.70764456320554,2.6159447021351487e-307,1.0780863014860006e-306
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2018,2.029011307207088,1.917645750928138,2.140376863486038,0.05682020545142019,35.70932718541189,3.563717814372935e-276,1.337008614495777e-275
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,BWH_2019,2.146453434520745,2.0506935765875065,2.2422132924539833,0.04885796815073136,43.93251532480305,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2007,1.7696716048601375,1.6859938721948666,1.8533493375254084,0.04269350525076492,41.450604593503854,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2008,1.9986921703398484,1.91525071762525,2.0821336230544465,0.04257295204033026,46.94746487033469,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2009,2.075201706054056,1.9924858726579724,2.1579175394501395,0.04220273129941959,49.172213317923244,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2010,2.100292152426897,2.018938756375201,2.181645548478593,0.041507597432096324,50.600186046972134,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2011,1.9665038968133532,1.8859558386812272,2.0470519549454793,0.04109670318815998,47.85064845249937,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2012,2.1615020220353385,2.0812719512147684,2.2417320928559086,0.04093446178267296,52.80396829231733,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2013,2.005370844356956,1.9272810963248888,2.0834605923890233,0.03984244029381629,50.33253057715437,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2014,2.092249360695067,2.0125571819642625,2.1719415394258714,0.04066002200010109,51.457162533996296,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2015,2.2245005371599786,2.143373495700645,2.3056275786193123,0.04139210827303627,53.74214143639229,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,176658.87632403345,intercept,MGH_2016,2.0011781278112486,1.9196993893550913,2.082656866267406,0.04157154881357581,48.13816624406676,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,amplitude,NA,0.03940916992445096,0.019317019863483477,0.059501319985418445,0.010251285339655119,3.8443149925799247,1.2099715564777044e-4,7.259829338866226e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,phase,NA,4.289664341098204,3.809855607784157,4.769473074412251,0.24480487248679936,17.52278987555493,1.3488831837548781e-68,1.0116623878161586e-67
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2007,-0.0091614304942835,-0.03484026274391533,0.016517401755348327,0.013101685771872946,-0.6992558556053532,0.4843944879545603,0.7865988102903904
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2008,-0.014508087826650848,-0.038453980932995915,0.009437805279694223,0.012217516900936561,-1.1874825256463282,0.2350414007884147,0.5755329489279745
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2009,-0.010917428436711469,-0.03440842488380168,0.012573568010378736,0.01198542250387466,-0.910892247076152,0.36235530800785365,0.6772226417651181
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2010,0.02001756021365242,-0.003059058368823881,0.043094178796128715,0.011774001341096943,1.7001493064028692,0.08910731594420507,0.3502665137176612
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2011,-0.0014894893934778396,-0.023502426475151928,0.020523447688196247,0.011231296725505843,-0.13261953894382172,0.894494662736509,0.9635744485716058
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2012,0.012674213379714253,-0.00833175539841842,0.033680182157846926,0.010717527946342422,1.1825687269646532,0.23698415544093068,0.5755329489279745
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2013,0.005138822086110417,-0.016782347916126858,0.027059992088347695,0.011184475926674507,0.4594602482763221,0.6459051279625003,0.8831700970772958
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2014,0.005435831970077243,-0.016906488183495966,0.02777815212365045,0.011399352401271955,0.4768544544224026,0.6334672645137751,0.8768653349930431
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2015,-0.0035833967735104323,-0.02681845653375896,0.019651662986738098,0.011854840162127326,-0.30227288807809616,0.7624449483153968,0.9362755121525413
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2016,0.00776075582770234,-0.01533538733517653,0.030856898990581208,0.011783963044759142,0.6585862326811943,0.5101636861085845,0.8037479678933482
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2017,0.00357621175245302,-0.019238347885549095,0.026390771390455134,0.011640295341118743,0.3072268913848119,0.758671598170819,0.9362755121525413
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2018,-0.022596691912294672,-0.0455444740577898,3.510902332004573e-4,0.011708267257206926,-1.9299774608736804,0.05361369210342217,0.2580256432232235
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,BWH_2019,-0.01501331053308174,-0.03413663029808093,0.004110009231917448,0.0097569750851758,-1.5387259270439382,0.12387576926555625,0.4084146574573491
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2007,-0.017655813344599973,-0.034745924408882106,-5.657022803178362e-4,0.008719604645333667,-2.024841040705734,0.04288750222575347,0.24052372382278234
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2008,-0.024187477522146596,-0.04112786164442277,-0.0072470933998704246,0.008643211944658048,-2.798436238405065,0.005136483293633176,0.06652968837467732
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2009,0.015316634534640442,-0.001418166168139088,0.032051435237419976,0.008538320517510275,1.7938697081269426,0.07283830962183255,0.30668243646870125
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2010,-0.0034271471189226254,-0.020090585161857508,0.013236290924012259,0.0085019103281356,-0.40310318347878543,0.6868735578765851,0.908439239404591
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2011,0.0015587951015223534,-0.014468447265799702,0.01758603746884441,0.008177314733200661,0.1906243250236535,0.8488204874206456,0.9540461676794034
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2012,-0.0012750687305300575,-0.017413236494897563,0.014863099033837448,0.00823391036348796,-0.15485579442110015,0.8769354534639366,0.9605551281464269
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2013,0.015462681733140068,-3.2072982905196126e-4,0.031246093295332098,0.00805290897521055,1.9201361620675443,0.05484478772858336,0.2594396915160813
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2014,-0.004718178037981653,-0.020942920707085942,0.011506564631122637,0.008278082044916639,-0.5699602893980699,0.5687064730837295,0.8429872516554463
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2015,4.2792883291337884e-4,-0.01577771171204228,0.016633569377869035,0.00826833588412016,0.05175513415404931,0.9587239540008282,0.9879289390605729
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,slope,MGH_2016,-0.008423677689461517,-0.025353668351184206,0.008506312972261173,0.008637909061219645,-0.9751987002595418,0.32946509854469164,0.6674606854353514
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2007,2.8909524288455355,2.70183478944585,3.080070068245221,0.09649036456354382,29.96104784060274,5.617752943669651e-196,1.7665072840209773e-195
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2008,2.876457808186413,2.6966584982764576,3.0562571180963687,0.09173602746182555,31.3558139345352,2.5518403287791803e-214,8.5165714040237675e-214
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2009,3.005350645591069,2.831540531775831,3.179160759406307,0.0886802590181403,33.88973689145742,1.035591691710685e-249,3.6345927760684687e-249
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2010,2.8565323369767297,2.684149886519499,3.0289147874339606,0.0879518459609266,32.47836706287859,1.1385239010687073e-229,3.8469379017476824e-229
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2011,3.1318118747073274,2.9662791856960253,3.2973445637186294,0.08445700549449013,37.081730004169316,4.578788941386579e-298,1.858851629936044e-297
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2012,3.015326169177259,2.8606451706966736,3.170007167657844,0.07892032695533645,38.20721841261161,4.1227145e-316,1.725197444e-315
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2013,3.028235970754241,2.866999240879665,3.189472700628817,0.08226514933253408,36.810678584116296,8.498009242546887e-294,3.3992036970187547e-293
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2014,3.18981138121437,3.028162613794524,3.351460148634216,0.08247537643288892,38.67592388389949,1e-323,4.4e-323
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2015,3.233620771342011,3.059073567458631,3.408167975225391,0.08905633228987163,36.30983545130536,5.464268143410927e-286,2.1385337194356434e-285
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2016,3.159948901908865,2.989375238732823,3.3305225650849066,0.08702897834934976,36.309157729328604,5.597938693751215e-286,2.1751990352861865e-285
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2017,3.1430491973746566,2.974447639362825,3.3116507553864882,0.08602278375609929,36.53740393110453,1.593849366673911e-289,6.283000401960925e-289
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2018,3.454796482634636,3.283818705490084,3.6257742597791878,0.08723516273421497,39.60325600767879,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,BWH_2019,3.2624207675220633,3.1174375907464666,3.40740394429766,0.07397236781859537,44.10323562336945,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2007,3.012994646403206,2.887090594016792,3.13889869878962,0.06423794180889497,46.903661007177526,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2008,2.97716879916167,2.8514346730495537,3.1029029252737863,0.0641512431370632,46.40859091071329,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2009,2.7919358114726,2.667349778272448,2.9165218446727517,0.06356547068357911,43.92220778747166,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2010,2.9877769172352346,2.865542131757714,3.110011702712755,0.06236583245492934,47.907272293598375,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2011,2.9529146468460814,2.831938388004296,3.073890905687867,0.061723715229479094,47.84084425034378,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2012,3.142161618032826,3.021581106157769,3.262742129907883,0.061521799801517084,51.07395473100809,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2013,2.9467583976161804,2.8297920126173275,3.0637247826150333,0.05967782363424474,49.37777918438117,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2014,3.1954885105702115,3.0758622665205593,3.315114754619864,0.06103491951548545,52.35508682467369,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,280878.1237482576,intercept,MGH_2015,3.169554016438784,3.047802703899489,3.291305328978079,0.062119158055787826,51.023776168895886,0,0
