organism,drug_code,drug_name,drug_class,period,omega,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2009,-1.7063261579275009e-4,-0.010404111856536691,0.01006284662495119,0.0052212588197866495,-0.032680359599511766,0.9739295871980669
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2010,0.0010456446372438125,-0.00912380406418022,0.011215093338667843,0.005188589576971489,0.2015277218850949,0.8402865892947211
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2011,0.027841443025300623,0.018031068647416992,0.037651817403184254,0.005005385025065058,5.562297982249378,2.6729551441799178e-8
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2012,-0.01142626389033536,-0.021296813895437392,-0.0015557138852333278,0.005036087439850769,-2.2688771842837476,0.023279077264922062
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2013,0.02456274940796153,0.014921389851022544,0.03420410896490052,0.004919151388999391,4.993289993654345,5.951348245671932e-7
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2014,0.013337688572787698,0.0034783205005999365,0.02319705664497546,0.00503038226720348,2.65142644521178,0.0080172115090976
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2015,-0.008597878135644806,-0.018429090384492967,0.0012333341132033573,0.005016016787244824,-1.714084800814116,0.0865179469538143
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,slope,MGH_2016,-0.005838832493807577,-0.01587084650063801,0.0041931815130228575,0.005118468546341505,-1.1407381799739615,0.2539831196952379
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2013,1.9656145009916173,1.7570122734613813,2.1742167285218534,0.10643166363038492,18.468324499913752,5.831077738690543e-76
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2014,2.056479220870068,1.9565123540495823,2.1564460876905533,0.05100444069840642,40.3196112477775,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2015,1.9039310854374196,1.7969982181090947,2.0108639527657446,0.05455858789845004,34.89700079813665,2.404510342352737e-264
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2016,1.8571749918311085,1.7502512704575321,1.9640987132046848,0.05455392150926092,34.042923779839356,8.838705505726835e-252
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2017,1.9728932515581648,1.867289173919093,2.078497329197236,0.053880621517570254,36.61600768496726,1.5290715265979305e-290
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2018,1.8278540014477571,1.7230517913288654,1.9326562115666488,0.053471497918103725,34.18370669636514,7.866605484415354e-254
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,BWH_2019,2.1600572185685185,2.0727891622423846,2.2473252748946524,0.04452533669725211,48.51299010394293,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2007,1.6479595275406496,1.5680294177216603,1.7278896373596389,0.04078141764311381,40.409569426013256,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2008,1.9019127041990032,1.8226454486732984,1.981179959724708,0.04044322046269976,47.02673729835911,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2009,1.963216397777701,1.8843553404869149,2.0420774550684873,0.04023597265706517,48.79256715154799,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2010,1.9742615652973334,1.8966065250072732,2.0519166055873934,0.039620646554014885,49.82911024952154,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2011,1.8568213665501216,1.7798478007523324,1.9337949323479109,0.0392729490975074,47.27990663344331,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2012,2.0420784411428263,1.965512938580382,2.1186439437052704,0.039064749743558155,52.27419744265912,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2013,1.881944585621721,1.8073308798523602,1.9565582913910817,0.038068916754544595,49.43520189334145,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2014,1.978504775643162,1.9025766077315247,2.0544329435547994,0.03873957302815206,51.071930354146694,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2015,2.0869158159969645,2.010126186151643,2.163705445842286,0.039179102499346044,53.26604446928814,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,intercept,MGH_2016,1.8887188418080139,1.8118344017063668,1.965603281909661,0.03922747596797783,48.14785543045932,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,amplitude,NA,0.03346748995792733,0.014912194878904092,0.05202278503695057,0.009467161246525468,3.535113545278443,4.0782764689276563e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,phase,NA,4.321333299354401,3.8024007051729347,4.840265893535867,0.2647663927882046,16.321305940105393,8.681884495659447e-60
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,beta_age,,0.0013454720534382704,5.656984183474338e-4,0.002125245688529107,3.9785100197839944e-4,3.381849101165064,7.203378139917975e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,beta_sex,,0.4141097877789499,0.3754217865809321,0.4527977889769677,0.01973913883274581,20.979121292362137,1.8534676670036454e-97
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2007,-0.008860309654140504,-0.03184526178203817,0.014124642473757163,0.011727231882422353,-0.7555329120268351,0.4499314938753315
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2008,-0.016903972273771054,-0.03828707828833343,0.004479133740791317,0.010909948439476229,-1.5494089974436753,0.12128734715459566
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2009,-0.010678783895844141,-0.03166665028489404,0.01030908249320576,0.010708291863829907,-0.9972443814232,0.31864888849152545
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2010,0.009824180154445415,-0.010729880157229773,0.0303782404661206,0.010486958165457631,0.9367997849752752,0.3488643547454644
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2011,-0.0010210495614142788,-0.020987643132130286,0.018945544009301728,0.010187224728724586,-0.10022843204148217,0.920163222723006
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2012,0.00967080177667153,-0.009629903796017884,0.028971507349360943,0.009847479711326802,0.9820585632228261,0.3260739370630098
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2013,0.003436709284139316,-0.016621930003633514,0.023495348571912145,0.010234187692219256,0.33580674768669155,0.7370174730121803
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2014,0.008771690831666235,-0.011729365610366357,0.029272747273698826,0.010459914877896897,0.8386005941790129,0.4016959569237679
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2015,-0.0065472203240885905,-0.027848320019185933,0.014753879371008754,0.01086810771173231,-0.6024250493046506,0.546892930000426
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2016,0.007130335418240129,-0.014237187604593995,0.02849785844107425,0.010901997787397331,0.6540393382287024,0.5130883224468511
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2017,0.0051902845542603155,-0.016032747527101675,0.026413316635622304,0.010828276564654536,0.4793269291996427,0.6317073641747839
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2018,-0.015452354147771028,-0.03590011824461722,0.004995409949075163,0.010432724406231723,-1.4811427529458132,0.13857243509716216
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,BWH_2019,-0.01752159878938775,-0.03456522347462021,-4.779741041552911e-4,0.008695886669178822,-2.0149295242646446,0.04391533837633402
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2007,-0.015479568953422193,-0.03148329004732844,5.241521404840532e-4,0.008165313862979912,-1.89577145633113,0.05799383506936788
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2008,-0.029043450111511715,-0.04477111703199482,-0.013315783191028604,0.008024467308859216,-3.6193617586860882,2.9551068468308363e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2009,0.015771847041270645,1.1085465339480058e-4,0.031432839429146486,0.007990449065088827,1.9738373792005788,0.048403636720855285
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2010,6.991964934785714e-4,-0.01487952882055155,0.016277921807508693,0.007948475296950926,0.08796611518020149,0.9299038257848016
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2011,-1.488415425932034e-4,-0.015160049637397102,0.014862366552210696,0.007658920374665247,-0.019433749838365294,0.9844951349755235
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2012,0.0029108148843229507,-0.01220624266196256,0.018027872430608462,0.007712926189219259,0.37739436536959753,0.7058815444388513
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2013,0.014671422929316936,-6.849678033265562e-5,0.029411342638966526,0.007520505389852161,1.9508559822474043,0.05107763046238562
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2014,-5.345748498930676e-4,-0.015614578929788328,0.014545429230002195,0.007694021012041249,-0.0694792552628139,0.9446083165113986
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2015,-2.6414872816536407e-4,-0.01529950142178394,0.014771203965453212,0.007671239273892543,-0.034433644778144125,0.972531439740245
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,slope,MGH_2016,-0.009104501085504629,-0.02444128375459364,0.0062322815835843814,0.007825032903698027,-1.1635096232249629,0.24462623046642756
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2007,2.822672938492077,2.6501980487342056,2.995147828249948,0.08799900973606213,32.07618979984204,2.4498805904821674e-224
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2008,2.8375660335878234,2.674660536779787,3.00047153039586,0.08311657667845647,34.139592208726164,1.2331300012868397e-253
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2009,2.9617238089973075,2.80244560946122,3.121002008533395,0.08126588079804212,36.44486197544126,1.8469992511602735e-288
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2010,2.8772493282148925,2.719394759799723,3.035103896630062,0.08053952504245304,35.72468706139341,2.4110515578767685e-277
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2011,3.038234471937206,2.884884765243093,3.191584178631319,0.07824108397078514,38.8317021920564,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2012,2.986786372602511,2.8407504714201885,3.1328222737848335,0.07450948197734,40.085990310748095,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2013,2.991476118923033,2.8406856999605146,3.142266537885551,0.07693530092998338,38.88301056553337,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2014,3.1152595774341103,2.9629357323180496,3.267583422550171,0.07771767558872095,40.084312273052895,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2015,3.1928751784995857,3.0302826160099112,3.35546774098926,0.08295691337809467,38.488355562933535,3.636e-321
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2016,3.1055227883384595,2.942691387248846,3.268354189428073,0.08307877204581675,37.38046087905354,3.204578673515619e-303
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2017,3.07271109906369,2.9118516312717833,3.233570566855597,0.08207266514116884,37.43890970006253,3.729567526599373e-304
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2018,3.333408521272707,3.1737092263511806,3.4931078161942337,0.08148072933034185,40.910391311770084,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,BWH_2019,3.245986758896338,3.113328932150183,3.378644585642493,0.06768380837226773,47.958098649577835,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2007,2.932374966296989,2.810725757277451,3.0540241753165267,0.06206706346600827,47.24526669290448,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2008,2.9561640153133015,2.835569484851404,3.076758545775199,0.06152895227317018,48.045089443239924,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2009,2.7387875493022698,2.618766546031022,2.8588085525735174,0.06123633098258854,44.724879909624164,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2010,2.898199684511019,2.779947730400651,3.016451638621387,0.0603337382947464,48.03613643750269,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2011,2.9110984837126965,2.79406842514448,3.028128542280913,0.059710310746184485,48.753698437228735,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2012,3.0519843431768376,2.9354357004679317,3.1685329858857436,0.0594646858963873,51.324316225174194,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2013,2.9011984496746086,2.7878779966044935,3.0145189027447237,0.05781762010117147,50.17844810280986,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2014,3.1194902242188163,3.004095019377165,3.2348854290604674,0.05887618637478748,52.98390429640113,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2015,3.106953955945411,2.9902562906704504,3.223651621220372,0.05954071921497378,52.18200244991413,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,intercept,MGH_2016,3.2182547776491166,3.1014790774491185,3.3350304778491147,0.05958053368383808,54.0152056160938,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,amplitude,NA,0.038038154859330355,0.01559806523643439,0.060478244482226315,0.011449235700196807,3.3223313638897745,8.930818633077648e-4
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,phase,NA,3.0653431888913207,2.327809645072888,3.8028767327097537,0.3762995389894939,-23.74346998963007,3.425219220451231e-124
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,beta_age,,0.013382999584597375,0.012764157931491037,0.014001841237703714,3.157413391203528e-4,42.38595941184663,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,beta_sex,,0.6784209082959244,0.6477205146222375,0.7091213019696113,0.015663753985199584,43.31151452818736,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2007,0.011171115882349474,-0.0074188088134384406,0.029761040578137388,0.00948482974300695,1.1777877078485044,0.23888471709831435
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2008,-1.1801259297143485e-4,-0.017493778077921036,0.017257752891978163,0.008865349374788223,-0.013311668608012863,0.9893791716555065
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2009,-0.001087650370415481,-0.018144407801675005,0.01596910706084404,0.008702587172928204,-0.12498011784345202,0.9005396013005637
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2010,0.008893203100942049,-0.007792409469359062,0.02557881567124316,0.008513224070398792,1.0446339750253344,0.29619529404167727
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2011,0.001116961221392937,-0.015144959865643378,0.017378882308429253,0.008297050974052726,0.13462147272398317,0.8929114984781807
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2012,0.009518756274707193,-0.00620349416421565,0.025241006713630033,0.008021703747077983,1.1866252575301763,0.23537895539840406
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2013,0.010781772662720523,-0.0055344566921381524,0.027098002017579198,0.008324759783117962,1.2951451986140445,0.19527384350318555
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2014,-5.186323165858939e-5,-0.016672727840946908,0.016569001377629726,0.008480188789381633,-0.006115810973869982,0.9951203343554507
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2015,0.0039376156998332445,-0.013331516678872089,0.02120674807853858,0.008810943729028723,0.4469005614983435,0.6549480556246803
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2016,0.01014046485783987,-0.00719415190101334,0.02747508161669308,0.008844354740998539,1.1465466000400386,0.25157245034261694
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2017,0.015433687753089106,-0.0017815200103377567,0.032648895516515966,0.008783430664654162,1.757136629448966,0.0788983081506282
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2018,0.008131631456618198,-0.008434431353487204,0.0246976942667236,0.008452228173974827,0.9620695619240647,0.3360175398630112
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,BWH_2019,0.008075102494476578,-0.005954523449640195,0.022104728438593353,0.007158103952307633,1.1281063460769276,0.2592783569411651
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2007,-4.2472687883032676e-5,-0.013238294667236737,0.01315334929147067,0.0067326859490483846,-0.006308431464716675,0.9949666488806364
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2008,0.0015977805399171932,-0.011377944137059908,0.014573505216894293,0.0066203893435430265,0.24134238290313464,0.809290376728823
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2009,0.019756560055976008,0.006823740403174102,0.032689379708777916,0.006598498622839165,2.994099292162202,0.0027533958857851714
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2010,0.012783521358295856,-1.0753023861706686e-4,0.02567457295520878,0.006577187998655024,1.9436150161603973,0.05194535880242051
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2011,-0.0029282551528540396,-0.015365190237591008,0.00950867993188293,0.006345491643131165,-0.4614701771806448,0.6444625544906394
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2012,-6.221560020180481e-4,-0.013140305720631702,0.011895993716595606,0.006386928442234258,-0.09741083020501277,0.9224003858341682
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2013,-0.005915739849443757,-0.018134699085351456,0.006303219386463942,0.006234277431773897,-0.948905452826551,0.3426715372731647
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2014,0.012947773096537446,4.577196108549019e-4,0.02543782658221999,0.006372593366103916,2.031790254405244,0.04217815727129005
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2015,0.007990558081099509,-0.004472526628393748,0.020453642790592766,0.006358833533575353,1.2566075269793537,0.20889941836175452
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,slope,MGH_2016,0.0033849689685890244,-0.009294900676637692,0.01606483861381574,0.00646944012504511,0.5232244063106499,0.6008195330164818
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2007,-2.125520919505639,-2.2642759592301074,-1.9867658797811707,0.07079468848353866,-30.023734337073464,5.857127433763531e-197
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2008,-1.9787894200335272,-2.1103598845458498,-1.8472189555212046,0.06712902152801466,-29.47740597124193,5.727310852409399e-190
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2009,-1.879609650061209,-2.0081910103566107,-1.751028289765807,0.0656039403323915,-28.650865184894457,1.245004509261598e-179
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2010,-1.930393141538077,-2.0576529382325863,-1.803133344843568,0.06492966079903417,-29.730528664132365,3.426309279123357e-193
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2011,-1.8627766421057714,-1.9866653544087185,-1.7388879298028244,0.06320968817803052,-29.469796415689448,7.152041146221331e-190
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2012,-1.9924147189716994,-2.1104377554166756,-1.8743916825267233,0.060216941421335685,-33.08727862863124,1.794972883661651e-238
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2013,-1.9981590912518832,-2.1199810658803657,-1.8763371166234009,0.06215521080458548,-32.14789340082923,2.5148022910467145e-225
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2014,-1.9585933293568316,-2.0813883336150245,-1.8357983250986387,0.06265166361565017,-31.26163323247464,2.9220283093277986e-213
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2015,-1.821393710990981,-1.9522953499809876,-1.6904920720009744,0.06678777774619442,-27.271362702208855,5.100340334187749e-163
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2016,-1.8032824011304251,-1.9344440290712643,-1.672120773189586,0.06692042760756083,-26.94666584776404,3.169978266088502e-159
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2017,-1.814421015598822,-1.9440006697434253,-1.6848413614542188,0.06611328328821911,-27.44412204864946,4.689299238857617e-165
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2018,-1.6976265452759478,-1.8260655507481334,-1.5691875398037622,0.06553130898592832,-25.905579661784,2.3113665279656443e-147
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,BWH_2019,-1.8187486528478793,-1.9266353571342936,-1.7108619485614651,0.05504524835017927,-33.040974604703656,8.141264567937559e-238
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2007,-2.090417596597748,-2.1896217780014666,-1.9912134151940295,0.05061530833537173,-41.30010594318344,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2008,-2.036969526694657,-2.1352945944761212,-1.9386444589131924,0.05016677273513194,-40.60395787166435,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2009,-2.1461175798780254,-2.244030749466442,-2.0482044102896086,0.04995661673415606,-42.95962617521883,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2010,-2.0143198893086156,-2.1110059168597184,-1.9176338617575128,0.04933051235316052,-40.83314348912416,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2011,-1.901359877129254,-1.9969723004248903,-1.8057474538336176,0.04878274501460995,-38.976073949094406,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2012,-1.8818925823000525,-1.9770904100004911,-1.786694754599614,0.048571212762758366,-38.745019431406504,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2013,-1.860606258508259,-1.953230188839915,-1.767982328176603,0.04725797568846256,-39.371264456477824,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2014,-1.9141799763430136,-2.008531980485865,-1.8198279722001622,0.048139662201493516,-39.76305376491875,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2015,-1.9170352972776834,-2.012444864647795,-1.8216257299075718,0.048679245191590274,-39.38095773121943,0
E. coli,CIP,Ciprofloxacin,Quinolones,12,0.5235987755982988,intercept,MGH_2016,-1.8592580319875336,-1.9546116757704417,-1.7639043882046255,0.04865071222483962,-38.21646070452081,1.02480895e-316
