organism,drug_code,drug_name,drug_class,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,BWH_2017,-0.007002598604271105,-0.01772631532353501,0.0037211181149928,0.005471384578416347,-1.2798585995755314,0.20059768147171048,0.5108680379101228
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,BWH_2018,0.0025612357196110875,-0.008024965646566054,0.01314743708578823,0.005401222394737735,0.4741955676749082,0.6353614341116156,0.8329461755535478
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,BWH_2019,-0.013159244192196136,-0.022544189123833498,-0.0037742992605587743,0.00478832519661821,-2.7481935022896837,0.005993480138767945,0.05010991605387035
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2007,0.018165300586002957,0.009543350971121531,0.026787250200884384,0.004399034718438842,4.129383318995394,3.6401674799066186e-5,6.188284715841251e-4
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2008,-0.004111614653461943,-0.012410619967339272,0.004187390660415387,0.0042342641902294266,-0.971034037731869,0.33153355279974095,0.655636160538394
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2009,-0.0017138029618609246,-0.009990678546859293,0.006563072623137444,0.004222973304757286,-0.4058285094841311,0.6848694315644455,0.863775134405153
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2010,0.0038426227332598755,-0.004246184974558871,0.011931430441078621,0.00412701854300499,0.9310892823035299,0.3518095104217346,0.6715241181383285
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2011,0.02980494938913915,0.02201853082840021,0.037591367949878086,0.003972735530936902,7.502374411042197,6.316032662334165e-14,3.435921768309786e-12
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2012,-0.007110385382381516,-0.014904982939518554,6.842121747555234e-4,0.0039769085649633525,-1.7879177421940649,0.07379214588804824,0.2908907779934655
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2013,0.02307617662481068,0.01548952627303965,0.03066282697658171,0.00387081110245574,5.9615868648745405,2.505895697553254e-9,9.0880483964598e-8
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2014,0.013248973615470573,0.005636485840161312,0.020861461390779833,0.003883993703637207,3.4111727841019492,6.470829651174769e-4,0.007489641128168244
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2015,-0.01193342215087029,-0.01957994457886596,-0.004286899722874619,0.00390135864143957,-3.0587862454160204,0.00222291280593872,0.022816312574163465
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,slope,MGH_2016,-0.004816542418993978,-0.012527768497958551,0.0028946836599705967,0.003934371314876061,-1.2242216185295938,0.2208713667582036,0.5422221478119827
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2013,2.0073169281396184,1.8396835891109389,2.1749502671682976,0.08552878540164506,23.46948946735551,1.7148275281293512e-121,3.560557921001401e-121
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2014,2.1127842755237296,2.032889271690725,2.1926792793567342,0.04076350609664587,51.83028835926297,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2015,1.9343804314018604,1.848758196159021,2.0200026666447,0.04368561663286514,44.27957255722027,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2016,1.8888954259453021,1.805749730816768,1.9720411210738362,0.042422052539932746,44.52626199939869,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2017,1.967709551986279,1.8858640532817037,2.0495550506908544,0.04175867482778365,47.12097690123745,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2018,1.8662506003205261,1.7851799791688556,1.9473212214721967,0.04136332187282275,45.118489420616925,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,BWH_2019,2.023692439180902,1.9505830379647124,2.096801840397091,0.03730140032820349,54.252452223644624,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2007,1.653180144642136,1.5874202627127263,1.7189400265715455,0.033551576686161204,49.272800503709625,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2008,1.9202293176061516,1.8561384579140825,1.9843201772982206,0.03270001908076353,58.7225748359201,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2009,1.9921203439565867,1.928209867024291,2.056030820888882,0.03260798536932985,61.093021276632406,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2010,1.9618696698144034,1.8997858676789436,2.0239534719498633,0.031675991306559154,61.935541364041185,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2011,1.8740025312874542,1.8131223687919082,1.9348826937830002,0.031061878164987147,60.33126913104128,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2012,2.0485036092330815,1.987848544569768,2.109158673896395,0.0309470302218576,66.19386721593216,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2013,1.9378121781779116,1.878760625943945,1.9968637304118781,0.030128896602058867,64.31739614538326,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2014,2.0236680974388572,1.9645464121656635,2.082789782712051,0.03016467942244762,67.08733976907132,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2015,2.1736110896118164,2.1134915015653566,2.233730677658276,0.030673822846070432,70.86208655893941,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,6,1.0471975511965976,337936.8512737398,intercept,MGH_2016,1.8923179005968662,1.8328108994732517,1.9518249017204807,0.030361272754498653,62.32669874870381,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,amplitude,NA,0.006616591402347618,-0.00920229304049245,0.022435475845187687,0.008071007716273062,0.8197974323586636,0.4123334450675289,0.45814827229725436
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,phase,NA,2.738157037673144,-0.6380578155610035,6.1143718909072895,1.7225902515889577,8.555811240704701,1.1857684260661676e-17,3.952561420220559e-17
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_age,,0.0019952636412734256,0.0016784943653783638,0.0023120329171684873,1.6161994730193898e-4,12.345404602476863,5.45257762586557e-35,2.044716609699589e-34
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_sex,,0.2470055609508979,0.22587587499318051,0.2681352469086153,0.010780650116219308,22.91193557791864,6.785405248127221e-116,2.544526968047708e-115
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_BL,,0.22548258044695546,0.17198244985003394,0.278982711043877,0.027296486577775784,8.260498280776492,1.467196574495017e-16,3.667991436237542e-16
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_RT,,0.35417348831311984,0.2998320762696573,0.4085149003565824,0.02772571969286204,12.774185566201965,2.4356655441951923e-37,1.8267491581463943e-36
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_SST,,0.045594929693493824,-0.0022800509394083207,0.09346991032639597,0.024426459368913862,1.8666204956220485,0.061957372237357776,0.11941190697786777
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,beta_AB,,0.12103894968829108,0.05927218870595143,0.18280571067063073,0.03151423264383835,3.840770963907845,1.2272007781454524e-4,3.681602334436357e-4
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2013,0.0012158909091262292,-0.018348928389463566,0.020780710207716026,0.009982234088439684,0.12180548946796782,0.9030532980964413,0.9651493009125032
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2014,-0.009379564632927918,-0.02033292308710244,0.0015737938212466007,0.005588550881839267,-1.678353625339272,0.09328104359929583,0.3360588590597148
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2015,0.0028816501708609538,-0.008618783354642313,0.01438208369636422,0.0058676759451792085,0.4911058820875193,0.6233525819076031,0.8311367758768041
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2016,0.0013955435383403844,-0.00976366950249723,0.012554756579178001,0.0056935806621244405,0.24510824051795668,0.8063730987211257,0.9007535230067605
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2017,-0.006536358189140594,-0.017583251371479883,0.004510534993198696,0.005636273558838721,-1.1596949865732429,0.2461756337701982,0.5650613703417208
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2018,0.0028859238399953713,-0.007982295409878583,0.013754143089869324,0.00554511171409326,0.5204446706926767,0.6027547730822825,0.8292329732544494
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,BWH_2019,-0.012703878258882702,-0.022460662659268035,-0.00294709385849737,0.004978042697389138,-2.551982582541041,0.010712582531935473,0.08267687221410497
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2007,0.018670874028152838,0.009654362791801202,0.027687385264504476,0.004600345367298955,4.058580940655603,4.94073121159719e-5,8.144720542754155e-4
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2008,-0.003704658846652959,-0.012396281770622748,0.00498696407731683,0.004434582978324196,-0.8354018550923425,0.40349337547497033,0.7126853776689166
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2009,-0.0012740971839920717,-0.00996849338230796,0.007420299014323816,0.0044359979402153185,-0.2872177131647244,0.773946187788779,0.8845099289014616
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2010,0.00428233742920948,-0.004225567229975386,0.012790242088394348,0.004340847447348081,0.9865210609568078,0.3238797454696798,0.655636160538394
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2011,0.030222552459540055,0.02200696814849081,0.0384381367705893,0.004191701671996388,7.210091467493657,5.628675072371287e-13,2.3553840302846e-11
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2012,-0.0066747322614863795,-0.014901553747486682,0.0015520892245139235,0.004197435029874234,-1.590193109358591,0.11179427631745033,0.3666030326395238
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2013,0.02350672094321388,0.015495833977419273,0.03151760790900849,0.00408726233185072,5.751214146455335,8.884824691383179e-9,2.843143901242617e-7
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2014,0.013678334848361777,0.005635947173892099,0.021720722522831457,0.004103334417319403,3.3334682132238838,8.57999408052576e-4,0.009525544448583702
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2015,-0.011499478717121625,-0.019586486807605892,-0.0034124706266373574,0.004126100354023623,-2.787008974686656,0.0053206501011633725,0.04522552585988866
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,slope,MGH_2016,-0.004396625656274466,-0.012530774814423589,0.003737523501874657,0.004150152361120029,-1.059388975080404,0.289425091343973,0.6221707835747233
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2013,2.00254713336422,1.8317596051911311,2.1733346615373086,0.08713809514880838,22.981304903950555,1.3880256154651452e-116,2.7760512309302905e-116
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2014,2.1098174927962767,2.0282614215898866,2.191373564002667,0.041611005023405624,50.70335339436125,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2015,1.9323379261764855,1.8452241672721101,2.0194516850808606,0.044446612076302204,43.47548296502803,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2016,1.8863424635294332,1.8016159793298827,1.9710689477289838,0.043228592396524795,43.63645353581022,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2017,1.965156158252209,1.8816262684205314,2.0486860480838867,0.04261807384755573,46.110862853200395,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2018,1.8641192446466053,1.7815329909356594,1.9467054983575511,0.042136618000318225,44.23988761111599,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,BWH_2019,2.0213232840823987,1.9463125310026415,2.0963340371621557,0.03827149563534458,52.81537213339689,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2007,1.6502252653899836,1.5823841501048344,1.7180663806751328,0.034613449951259985,47.67583895028391,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2008,1.9179401292762952,1.85180120523517,1.9840790533174204,0.03374496907229954,56.83632796246027,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2009,1.9897025204391088,1.92358546174017,2.0558195791380474,0.033733813080475815,58.98243746393119,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2010,1.959401702688182,1.895128133289433,2.023675272086931,0.032793240031822414,59.75017109583522,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2011,1.871501949702875,1.808383338536872,1.9346205608688782,0.032203964799289476,58.11402295856958,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2012,2.0460570925526396,1.9831695867549823,2.108944598350297,0.032086051730391925,63.76780508069222,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2013,1.9353140276807008,1.8740907580044837,1.996537297356918,0.031236936065733134,61.95594931616027,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2014,2.021088910109318,1.959703750459937,2.0824740697586988,0.03131953450858242,64.53125634914795,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2015,2.171301923470184,2.108942120748317,2.233661726192051,0.03181681051986314,68.24385876499616,0,0
E. coli,AMC,Amoxicillin/Clavulanate,Penicillins,12,0.5235987755982988,337940.43332818843,intercept,MGH_2016,1.8899532699377426,1.8282345371971782,1.951672002678307,0.031489727988572136,60.018088140476195,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,amplitude,NA,0.03353751034695481,0.01884228725003848,0.04823273344387115,0.007497700576556703,4.473039434492437,7.71806876973363e-6,4.630841261840177e-5
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,phase,NA,4.485232884399707,4.086371765072073,4.884094003727341,0.20350431052498802,287.39063429921003,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_age,,0.0018891801576973284,0.0014543472008542056,0.002324013114540451,2.2185762609569853e-4,8.515281583705526,1.679185892062947e-17,3.598255482992029e-17
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_sex,,0.3440768872651524,0.3153303091350924,0.3728234653952124,0.014666891002492551,23.459428941462686,1.8960008352167626e-121,1.8960008352167627e-120
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_BL,,0.2247685793411782,0.1525057246845492,0.2970314339978072,0.036869480881602516,6.096331544861413,1.0883382800642e-9,2.0454580045176977e-9
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_RT,,0.4344572382401832,0.36364713529905585,0.5052673411813106,0.036128267406783196,12.025410279116027,2.7213816945624754e-33,1.6328290167374854e-32
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_SST,,-4.3273526865557664e-4,-0.06349226991945532,0.06262679938214417,0.03217382316624455,-0.013449917543824404,0.9892688626078614,0.9994359260076284
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,beta_AB,,0.061942730000569685,-0.018694677097747345,0.14258013709888673,0.04114229023307297,1.5055732106710946,0.13217919650147844,0.2202986608357974
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2007,-0.018018143717784832,-0.036627253110779495,5.909656752098348e-4,0.00949461803368886,-1.8977218097508237,0.05773494855552733,0.2617317667850572
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2008,-0.003026816988688151,-0.020497522220578174,0.014443888243201874,0.00891378891127425,-0.3395657019496841,0.7341841586595803,0.8663691590256218
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2009,-0.006201785637544262,-0.023106382612662863,0.01070281133757434,0.008624952860593312,-0.7190515400819988,0.47211045496912774,0.7559655128232795
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2010,6.931558519030694e-4,-0.015790322216085874,0.017176633919892013,0.008410092327210357,0.08241952940996909,0.9343132333963384,0.9812092644162318
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2011,-0.003801621197100903,-0.019762842204409173,0.012159599810207367,0.008143629746877162,-0.46682146846849354,0.6406283961370431,0.8357358453202673
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2012,0.005708838314299313,-0.009670436338868217,0.021088112967466842,0.007846712885786316,0.7275452023535117,0.4668933439052706,0.7559655128232795
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2013,0.00681786834221098,-0.008959975795449555,0.022595712479871514,0.00805006840029417,0.8469329704033122,0.39703404111922647,0.7104819683186158
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2014,0.007208721549078577,-0.00872928122471498,0.023146724322872132,0.008131783491691935,0.8864871471853093,0.37535671494216716,0.6945375949950304
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2015,0.003726967818812156,-0.013021494346748085,0.020475429984372396,0.00854529077966227,0.436142890266802,0.6627337835927645,0.8569077610286095
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2016,0.011924382811783494,-0.004300947843309895,0.028149713466876884,0.00827838204328076,1.4404243183560308,0.14974979296363922,0.42908313752016525
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2017,0.006332131986772301,-0.009697615934417581,0.022361879907962182,0.008178593100501078,0.7742324271376639,0.43879476168637066,0.7351877074466656
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2018,-0.00984741345250326,-0.025673737288350526,0.005978910383344006,0.008074803394696685,-1.2195236182432352,0.2226477270499291,0.5422221478119827
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,BWH_2019,-0.005468339521463626,-0.01949505524919612,0.008558376206268866,0.0071566191207458095,-0.7640953681064078,0.4448117974904293,0.7377366397402242
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2007,-0.019393163979973035,-0.032282687039581925,-0.006503640920364146,0.006576408118353095,-2.9488990997763063,0.003189647487882794,0.031088370720050013
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2008,-0.02717548426203093,-0.03959076624158704,-0.014760202282474825,0.006334443937483684,-4.290113628004767,1.787103407684794e-5,3.2406141792684266e-4
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2009,0.010373557972267319,-0.002006297961684611,0.02275341390621925,0.006316369092290807,1.64232929087826,0.1005241957172858,0.35030226195516545
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2010,0.0016791583343539504,-0.01043267616809849,0.013790992836806392,0.0061796209511955575,0.27172513453743263,0.7858338045888505,0.8924709597000725
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2011,0.004879846595840879,-0.006762744110136138,0.016522437301817898,0.005940206451655383,0.8214944439314885,0.4113661922574261,0.7126853776689166
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2012,0.007035520834778623,-0.004627830723800257,0.018698872393357505,0.005950798918030083,1.182281729174546,0.23709609254091646,0.5585879718668222
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2013,0.013761959620321004,0.0024254729415180264,0.02509844629912398,0.005784028057772357,2.3793037452209806,0.017346809174490975,0.1150812706210133
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2014,2.183731674867168e-5,-0.011356445926563262,0.011400120560060603,0.005805353227438046,0.0037615827828462183,0.9969987040159858,0.9989488627444624
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2015,-0.007151715822173732,-0.018581319257702473,0.004277887613355009,0.005831537480119022,-1.2263859825227026,0.22005567707744278,0.5422221478119827
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,slope,MGH_2016,-0.00992083414359121,-0.02144032353475999,0.0015986552475775687,0.0058773985042751015,-1.6879634988804988,0.09142063171272358,0.3336063966403063
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,intercept,BWH_2007,2.841175667941131,2.701447543735591,2.980903792146671,0.07129116928050597,39.85312201518385,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,intercept,BWH_2008,2.7051417190901343,2.5728068618740854,2.8374765763061833,0.06751902497183077,40.06488127188939,0,0
E. coli,AMP,Ampicillin,Penicillins,6,1.0471975511965976,521334.8174976915,intercept,BWH_2009,2.8695599707217467,2.7423630781617057,2.996756863281788,0.0648975662631323,44.21675782242572,0,0
